topic_id,topic_label,rank,paper_id,year,title,decision,avg_rating,avg_rating_z_year,topic_prob,openreview_url,semantic_scholar_search_url
34,optimization / convergence / gradients,3,uaNZvF1VFe,2024,Efficient Sign-Based Optimization: Accelerating Convergence via Variance Reduction,Accept (poster),6.75,0.7452713029521708,1.0,https://openreview.net/forum?id=uaNZvF1VFe,https://www.semanticscholar.org/search?q=Efficient+Sign-Based+Optimization%3A+Accelerating+Convergence+via+Variance+Reduction
34,optimization / convergence / gradients,4,MirclT6zpv,2023,Delayed Algorithms for Distributed Stochastic Weakly Convex Optimization,Accept (poster),6.4,0.4228600669343434,1.0,https://openreview.net/forum?id=MirclT6zpv,https://www.semanticscholar.org/search?q=Delayed+Algorithms+for+Distributed+Stochastic+Weakly+Convex+Optimization
34,optimization / convergence / gradients,5,HeJ1cBAgiV,2024,SCAFFLSA: Taming Heterogeneity in Federated Linear Stochastic Approximation and TD Learning,Accept (poster),6.333333333333333,0.39401015805796763,1.0,https://openreview.net/forum?id=HeJ1cBAgiV,https://www.semanticscholar.org/search?q=SCAFFLSA%3A+Taming+Heterogeneity+in+Federated+Linear+Stochastic+Approximation+and+TD+Learning
35,medical image segmentation,1,105ZuvpdyW,2024,SegVol: Universal and Interactive Volumetric Medical Image Segmentation,Accept (spotlight),7.666666666666667,1.5180458217194177,1.0,https://openreview.net/forum?id=105ZuvpdyW,https://www.semanticscholar.org/search?q=SegVol%3A+Universal+and+Interactive+Volumetric+Medical+Image+Segmentation
35,medical image segmentation,2,xE7oH5iVGK,2023,LVM-Med: Learning Large-Scale Self-Supervised Vision Models for Medical Imaging via Second-order Graph Matching,Accept (poster),7.0,0.9254238196346696,1.0,https://openreview.net/forum?id=xE7oH5iVGK,https://www.semanticscholar.org/search?q=LVM-Med%3A+Learning+Large-Scale+Self-Supervised+Vision+Models+for+Medical+Imaging+via+Second-order+Graph+Matching
35,medical image segmentation,3,qlnlamFQEa,2023,Aligning Synthetic Medical Images with Clinical Knowledge using Human Feedback,Accept (spotlight),6.8,0.757902568734561,1.0,https://openreview.net/forum?id=qlnlamFQEa,https://www.semanticscholar.org/search?q=Aligning+Synthetic+Medical+Images+with+Clinical+Knowledge+using+Human+Feedback
35,medical image segmentation,4,STrpbhrvt3,2024,A Textbook Remedy for Domain Shifts: Knowledge Priors for Medical Image Analysis,Accept (spotlight),6.5,0.534514616015649,1.0,https://openreview.net/forum?id=STrpbhrvt3,https://www.semanticscholar.org/search?q=A+Textbook+Remedy+for+Domain+Shifts%3A+Knowledge+Priors+for+Medical+Image+Analysis
35,medical image segmentation,5,Xp8qhdmeb4,2024,E2ENet: Dynamic Sparse Feature Fusion for Accurate and Efficient 3D Medical Image Segmentation,Accept (poster),6.0,0.11300124214260514,1.0,https://openreview.net/forum?id=Xp8qhdmeb4,https://www.semanticscholar.org/search?q=E2ENet%3A+Dynamic+Sparse+Feature+Fusion+for+Accurate+and+Efficient+3D+Medical+Image+Segmentation
36,LLM agents,1,dG1HwKMYbC,2024,FinCon: A Synthesized LLM Multi-Agent System with Conceptual Verbal Reinforcement for Enhanced Financial Decision Making,Accept (poster),6.666666666666667,0.67501907397333,1.0,https://openreview.net/forum?id=dG1HwKMYbC,https://www.semanticscholar.org/search?q=FinCon%3A+A+Synthesized+LLM+Multi-Agent+System+with+Conceptual+Verbal+Reinforcement+for+Enhanced+Financial+Decision+Making
36,LLM agents,2,jU9qiRMDtR,2023,SPRING: Studying Papers and Reasoning to play Games,Accept (poster),6.5,0.5066206923843977,1.0,https://openreview.net/forum?id=jU9qiRMDtR,https://www.semanticscholar.org/search?q=SPRING%3A+Studying+Papers+and+Reasoning+to+play+Games
36,LLM agents,3,kEPpD7yETM,2024,Large Language Models Play StarCraft II:Benchmarks and A Chain of Summarization Approach,Accept (poster),6.333333333333333,0.39401015805796763,1.0,https://openreview.net/forum?id=kEPpD7yETM,https://www.semanticscholar.org/search?q=Large+Language+Models+Play+StarCraft+II%3ABenchmarks+and+A+Chain+of+Summarization+Approach
36,LLM agents,4,DRC9pZwBwR,2024,Recursive Introspection: Teaching Language Model Agents How to Self-Improve,Accept (poster),6.333333333333333,0.39401015805796763,1.0,https://openreview.net/forum?id=DRC9pZwBwR,https://www.semanticscholar.org/search?q=Recursive+Introspection%3A+Teaching+Language+Model+Agents+How+to+Self-Improve
36,LLM agents,5,vAElhFcKW6,2023,Reflexion: language agents with verbal reinforcement learning,Accept (poster),6.2,0.25533881603423464,1.0,https://openreview.net/forum?id=vAElhFcKW6,https://www.semanticscholar.org/search?q=Reflexion%3A+language+agents+with+verbal+reinforcement+learning
37,LoRA / low-rank finetuning,1,6ZBHIEtdP4,2024,PiSSA: Principal Singular Values and Singular Vectors Adaptation of Large Language Models,Accept (spotlight),7.5,1.3775413637617366,1.0,https://openreview.net/forum?id=6ZBHIEtdP4,https://www.semanticscholar.org/search?q=PiSSA%3A+Principal+Singular+Values+and+Singular+Vectors+Adaptation+of+Large+Language+Models
37,LoRA / low-rank finetuning,2,kuCY0mW4Q3,2024,VB-LoRA: Extreme Parameter Efficient Fine-Tuning with Vector Banks,Accept (poster),7.0,0.9560279898886928,1.0,https://openreview.net/forum?id=kuCY0mW4Q3,https://www.semanticscholar.org/search?q=VB-LoRA%3A+Extreme+Parameter+Efficient+Fine-Tuning+with+Vector+Banks
37,LoRA / low-rank finetuning,3,L8ifDX5XNq,2024,LISA: Layerwise Importance Sampling for Memory-Efficient Large Language Model Fine-Tuning,Accept (poster),6.333333333333333,0.39401015805796763,1.0,https://openreview.net/forum?id=L8ifDX5XNq,https://www.semanticscholar.org/search?q=LISA%3A+Layerwise+Importance+Sampling+for+Memory-Efficient+Large+Language+Model+Fine-Tuning
37,LoRA / low-rank finetuning,4,VaLAWrLHJv,2024,LoRA-GA: Low-Rank Adaptation with Gradient Approximation,Accept (poster),6.0,0.11300124214260514,1.0,https://openreview.net/forum?id=VaLAWrLHJv,https://www.semanticscholar.org/search?q=LoRA-GA%3A+Low-Rank+Adaptation+with+Gradient+Approximation
37,LoRA / low-rank finetuning,5,sn3UrYRItk,2024,The Impact of Initialization on LoRA Finetuning Dynamics,Accept (poster),6.0,0.1130012421426051,1.0,https://openreview.net/forum?id=sn3UrYRItk,https://www.semanticscholar.org/search?q=The+Impact+of+Initialization+on+LoRA+Finetuning+Dynamics
38,image watermarking,1,7hy5fy2OC6,2024,Invisible Image Watermarks Are Provably Removable Using Generative AI,Accept (poster),7.0,0.9560279898886929,1.0,https://openreview.net/forum?id=7hy5fy2OC6,https://www.semanticscholar.org/search?q=Invisible+Image+Watermarks+Are+Provably+Removable+Using+Generative+AI
38,image watermarking,2,FZ45kf5pIA,2024,Edit Distance Robust Watermarks via Indexing Pseudorandom Codes,Accept (poster),6.75,0.7452713029521708,1.0,https://openreview.net/forum?id=FZ45kf5pIA,https://www.semanticscholar.org/search?q=Edit+Distance+Robust+Watermarks+via+Indexing+Pseudorandom+Codes
38,image watermarking,3,6YKMBUiIsG,2024,Inevitable Trade-off between Watermark Strength and Speculative Sampling Efficiency for Language Models,Accept (poster),6.5,0.5345146160156489,1.0,https://openreview.net/forum?id=6YKMBUiIsG,https://www.semanticscholar.org/search?q=Inevitable+Trade-off+between+Watermark+Strength+and+Speculative+Sampling+Efficiency+for+Language+Models
38,image watermarking,4,HjeKHxK2VH,2024,WaterMax: breaking the LLM watermark detectability-robustness-quality trade-off,Accept (poster),6.5,0.5345146160156489,1.0,https://openreview.net/forum?id=HjeKHxK2VH,https://www.semanticscholar.org/search?q=WaterMax%3A+breaking+the+LLM+watermark+detectability-robustness-quality+trade-off
38,image watermarking,5,RvoxlFvnlX,2024,ROBIN: Robust and Invisible Watermarks for Diffusion Models with Adversarial Optimization,Accept (poster),6.25,0.32375792907912704,1.0,https://openreview.net/forum?id=RvoxlFvnlX,https://www.semanticscholar.org/search?q=ROBIN%3A+Robust+and+Invisible+Watermarks+for+Diffusion+Models+with+Adversarial+Optimization
39,clustering / approximation algorithms,1,MFWgLCWgUB,2023,Random Cuts are Optimal for Explainable k-Medians,Accept (oral),8.0,1.7630300741352134,1.0,https://openreview.net/forum?id=MFWgLCWgUB,https://www.semanticscholar.org/search?q=Random+Cuts+are+Optimal+for+Explainable+k-Medians
39,clustering / approximation algorithms,2,lgtsXxk4dF,2024,Clustering with Non-adaptive Subset Queries,Accept (poster),7.0,0.9560279898886928,1.0,https://openreview.net/forum?id=lgtsXxk4dF,https://www.semanticscholar.org/search?q=Clustering+with+Non-adaptive+Subset+Queries
39,clustering / approximation algorithms,3,5VE1iLeYOz,2024,Efficient Centroid-Linkage Clustering,Accept (poster),7.0,0.9560279898886928,1.0,https://openreview.net/forum?id=5VE1iLeYOz,https://www.semanticscholar.org/search?q=Efficient+Centroid-Linkage+Clustering
39,clustering / approximation algorithms,4,Actjv6Wect,2024,Proportional Fairness in Non-Centroid Clustering,Accept (poster),7.0,0.9560279898886928,1.0,https://openreview.net/forum?id=Actjv6Wect,https://www.semanticscholar.org/search?q=Proportional+Fairness+in+Non-Centroid+Clustering
39,clustering / approximation algorithms,5,8XRMbNAP6Z,2023,Near-Optimal $k$-Clustering in the Sliding Window Model,Accept (poster),7.0,0.9254238196346697,1.0,https://openreview.net/forum?id=8XRMbNAP6Z,https://www.semanticscholar.org/search?q=Near-Optimal+%24k%24-Clustering+in+the+Sliding+Window+Model
40,anomaly detection,1,8VKxTlnejE,2024,MambaAD: Exploring State Space Models for Multi-class Unsupervised Anomaly Detection,Accept (poster),6.25,0.323757929079127,1.0,https://openreview.net/forum?id=8VKxTlnejE,https://www.semanticscholar.org/search?q=MambaAD%3A+Exploring+State+Space+Models+for+Multi-class+Unsupervised+Anomaly+Detection
40,anomaly detection,2,zNiJZUAlxg,2024,ResAD: A Simple Framework for Class Generalizable Anomaly Detection,Accept (spotlight),6.0,0.1130012421426051,1.0,https://openreview.net/forum?id=zNiJZUAlxg,https://www.semanticscholar.org/search?q=ResAD%3A+A+Simple+Framework+for+Class+Generalizable+Anomaly+Detection
40,anomaly detection,3,aW5bSuduF1,2023,Drift doesn't Matter: Dynamic Decomposition with Diffusion Reconstruction for Unstable Multivariate Time Series Anomaly Detection,Accept (poster),6.0,0.08781756513412588,1.0,https://openreview.net/forum?id=aW5bSuduF1,https://www.semanticscholar.org/search?q=Drift+doesn%27t+Matter%3A+Dynamic+Decomposition+with+Diffusion+Reconstruction+for+Unstable+Multivariate+Time+Series+Anomaly+Detection
40,anomaly detection,4,gmf5Aj01Hz,2024,SARAD: Spatial Association-Aware Anomaly Detection and Diagnosis for Multivariate Time Series,Accept (poster),5.75,-0.09775544479391682,1.0,https://openreview.net/forum?id=gmf5Aj01Hz,https://www.semanticscholar.org/search?q=SARAD%3A+Spatial+Association-Aware+Anomaly+Detection+and+Diagnosis+for+Multivariate+Time+Series
40,anomaly detection,5,UFW67uduJd,2023,MEMTO: Memory-guided Transformer for Multivariate Time Series Anomaly Detection,Accept (poster),5.75,-0.12158399849101006,1.0,https://openreview.net/forum?id=UFW67uduJd,https://www.semanticscholar.org/search?q=MEMTO%3A+Memory-guided+Transformer+for+Multivariate+Time+Series+Anomaly+Detection
41,equivariance / symmetry groups,1,L86glqNCUj,2024,Symmetries in Overparametrized Neural Networks: A Mean Field View,Accept (spotlight),7.0,0.9560279898886928,1.0,https://openreview.net/forum?id=L86glqNCUj,https://www.semanticscholar.org/search?q=Symmetries+in+Overparametrized+Neural+Networks%3A+A+Mean+Field+View
41,equivariance / symmetry groups,2,bNIHdyunFC,2023,Learning Layer-wise Equivariances Automatically using Gradients,Accept (spotlight),6.75,0.7160222560095337,1.0,https://openreview.net/forum?id=bNIHdyunFC,https://www.semanticscholar.org/search?q=Learning+Layer-wise+Equivariances+Automatically+using+Gradients
41,equivariance / symmetry groups,3,8lbFwpebeu,2023,Investigating how ReLU-networks encode symmetries,Accept (poster),6.6,0.5903813178344521,1.0,https://openreview.net/forum?id=8lbFwpebeu,https://www.semanticscholar.org/search?q=Investigating+how+ReLU-networks+encode+symmetries
41,equivariance / symmetry groups,4,DnO6LTQ77U,2023,Approximation-Generalization Trade-offs under (Approximate) Group Equivariance,Accept (poster),6.5,0.5066206923843978,1.0,https://openreview.net/forum?id=DnO6LTQ77U,https://www.semanticscholar.org/search?q=Approximation-Generalization+Trade-offs+under+%28Approximate%29+Group+Equivariance
41,equivariance / symmetry groups,5,2FMJtNDLeE,2023,"A General Theory of Correct, Incorrect, and Extrinsic Equivariance",Accept (poster),6.333333333333333,0.3670196499676404,1.0,https://openreview.net/forum?id=2FMJtNDLeE,https://www.semanticscholar.org/search?q=A+General+Theory+of+Correct%2C+Incorrect%2C+and+Extrinsic+Equivariance
42,adversarial robustness,1,Kl13lipxTW,2024,BackTime: Backdoor Attacks on Multivariate Time Series Forecasting,Accept (spotlight),7.0,0.9560279898886929,1.0,https://openreview.net/forum?id=Kl13lipxTW,https://www.semanticscholar.org/search?q=BackTime%3A+Backdoor+Attacks+on+Multivariate+Time+Series+Forecasting
42,adversarial robustness,2,VFhN15Vlkj,2023,Neural Polarizer: A Lightweight and Effective Backdoor Defense via Purifying Poisoned Features,Accept (poster),6.25,0.2972191287592618,1.0,https://openreview.net/forum?id=VFhN15Vlkj,https://www.semanticscholar.org/search?q=Neural+Polarizer%3A+A+Lightweight+and+Effective+Backdoor+Defense+via+Purifying+Poisoned+Features
42,adversarial robustness,3,Y6RV6z98Pk,2024,SampDetox: Black-box Backdoor Defense via Perturbation-based Sample Detoxification,Accept (poster),6.2,0.28160659169182267,1.0,https://openreview.net/forum?id=Y6RV6z98Pk,https://www.semanticscholar.org/search?q=SampDetox%3A+Black-box+Backdoor+Defense+via+Perturbation-based+Sample+Detoxification
42,adversarial robustness,4,H1CQZqpgdQ,2023,CBD: A Certified Backdoor Detector Based on Local Dominant Probability,Accept (poster),6.2,0.2553388160342346,1.0,https://openreview.net/forum?id=H1CQZqpgdQ,https://www.semanticscholar.org/search?q=CBD%3A+A+Certified+Backdoor+Detector+Based+on+Local+Dominant+Probability
42,adversarial robustness,5,KyVBzkConO,2024,Injecting Undetectable Backdoors in Obfuscated Neural Networks and Language Models,Accept (poster),6.0,0.1130012421426051,1.0,https://openreview.net/forum?id=KyVBzkConO,https://www.semanticscholar.org/search?q=Injecting+Undetectable+Backdoors+in+Obfuscated+Neural+Networks+and+Language+Models
43,OOD detection,1,VLQYtVMTYz,2024,Energy-based Hopfield Boosting for Out-of-Distribution Detection,Accept (poster),6.75,0.7452713029521708,1.0,https://openreview.net/forum?id=VLQYtVMTYz,https://www.semanticscholar.org/search?q=Energy-based+Hopfield+Boosting+for+Out-of-Distribution+Detection
43,OOD detection,2,OtU6VvXJue,2023,Learning to Augment Distributions for Out-of-distribution Detection,Accept (poster),6.75,0.7160222560095337,1.0,https://openreview.net/forum?id=OtU6VvXJue,https://www.semanticscholar.org/search?q=Learning+to+Augment+Distributions+for+Out-of-distribution+Detection
43,OOD detection,3,A5pabdZp2F,2024,MultiOOD: Scaling Out-of-Distribution Detection for Multiple Modalities,Accept (spotlight),6.666666666666667,0.6750190739733303,1.0,https://openreview.net/forum?id=A5pabdZp2F,https://www.semanticscholar.org/search?q=MultiOOD%3A+Scaling+Out-of-Distribution+Detection+for+Multiple+Modalities
43,OOD detection,4,A86JTXllHa,2023,On the Importance of Feature Separability in Predicting Out-Of-Distribution Error,Accept (poster),6.5,0.5066206923843978,1.0,https://openreview.net/forum?id=A86JTXllHa,https://www.semanticscholar.org/search?q=On+the+Importance+of+Feature+Separability+in+Predicting+Out-Of-Distribution+Error
43,OOD detection,5,HZQZli6amV,2023,ID and OOD Performance Are Sometimes Inversely Correlated on Real-world Datasets,Accept (spotlight),6.4,0.4228600669343434,1.0,https://openreview.net/forum?id=HZQZli6amV,https://www.semanticscholar.org/search?q=ID+and+OOD+Performance+Are+Sometimes+Inversely+Correlated+on+Real-world+Datasets
44,conformal prediction,1,kkmPe0rzY1,2024,Robust Conformal Prediction Using Privileged Information,Accept (poster),6.75,0.7452713029521708,1.0,https://openreview.net/forum?id=kkmPe0rzY1,https://www.semanticscholar.org/search?q=Robust+Conformal+Prediction+Using+Privileged+Information
44,conformal prediction,2,YI4bn6aAmz,2023,Conformal Prediction Sets for Ordinal Classification,Accept (poster),6.5,0.5066206923843978,1.0,https://openreview.net/forum?id=YI4bn6aAmz,https://www.semanticscholar.org/search?q=Conformal+Prediction+Sets+for+Ordinal+Classification
44,conformal prediction,3,eP6cDDwBNC,2023,TRIAGE: Characterizing and auditing training data for improved regression,Accept (poster),6.4,0.4228600669343434,1.0,https://openreview.net/forum?id=eP6cDDwBNC,https://www.semanticscholar.org/search?q=TRIAGE%3A+Characterizing+and+auditing+training+data+for+improved+regression
44,conformal prediction,4,KNZYJ5zQsG,2024,Generalized Fast Exact Conformalization,Accept (poster),6.2,0.28160659169182267,1.0,https://openreview.net/forum?id=KNZYJ5zQsG,https://www.semanticscholar.org/search?q=Generalized+Fast+Exact+Conformalization
44,conformal prediction,5,gKLgY3m9zj,2024,An Information Theoretic Perspective on Conformal Prediction,Accept (poster),6.0,0.1130012421426051,1.0,https://openreview.net/forum?id=gKLgY3m9zj,https://www.semanticscholar.org/search?q=An+Information+Theoretic+Perspective+on+Conformal+Prediction
45,recommender systems,1,xojbzSYIVS,2024,LLM-ESR: Large Language Models Enhancement for Long-tailed Sequential Recommendation,Accept (spotlight),6.666666666666667,0.6750190739733303,1.0,https://openreview.net/forum?id=xojbzSYIVS,https://www.semanticscholar.org/search?q=LLM-ESR%3A+Large+Language+Models+Enhancement+for+Long-tailed+Sequential+Recommendation
45,recommender systems,2,h3BdT2UMWQ,2024,Breaking Determinism: Fuzzy Modeling of Sequential Recommendation Using Discrete State Space Diffusion Model,Accept (poster),6.25,0.323757929079127,1.0,https://openreview.net/forum?id=h3BdT2UMWQ,https://www.semanticscholar.org/search?q=Breaking+Determinism%3A+Fuzzy+Modeling+of+Sequential+Recommendation+Using+Discrete+State+Space+Diffusion+Model
45,recommender systems,3,JyWAFGCJPl,2024,Fine Tuning Out-of-Vocabulary Item Recommendation with User Sequence Imagination,Accept (spotlight),6.25,0.32375792907912704,1.0,https://openreview.net/forum?id=JyWAFGCJPl,https://www.semanticscholar.org/search?q=Fine+Tuning+Out-of-Vocabulary+Item+Recommendation+with+User+Sequence+Imagination
45,recommender systems,4,mHsxsrLl0y,2023,Theoretically Guaranteed Bidirectional Data Rectification for Robust Sequential Recommendation,Accept (poster),6.2,0.2553388160342346,1.0,https://openreview.net/forum?id=mHsxsrLl0y,https://www.semanticscholar.org/search?q=Theoretically+Guaranteed+Bidirectional+Data+Rectification+for+Robust+Sequential+Recommendation
45,recommender systems,5,Px1hQM72iX,2024,Density-based User Representation using Gaussian Process Regression for Multi-interest Personalized Retrieval,Accept (poster),6.0,0.11300124214260507,1.0,https://openreview.net/forum?id=Px1hQM72iX,https://www.semanticscholar.org/search?q=Density-based+User+Representation+using+Gaussian+Process+Regression+for+Multi-interest+Personalized+Retrieval
46,language modeling / LLMs,1,0NMzBwqaAJ,2024,Not All Tokens Are What You Need for Pretraining,Accept (oral),7.666666666666667,1.518045821719418,1.0,https://openreview.net/forum?id=0NMzBwqaAJ,https://www.semanticscholar.org/search?q=Not+All+Tokens+Are+What+You+Need+for+Pretraining
46,language modeling / LLMs,2,pASJxzMJb7,2024,Zipfian Whitening,Accept (poster),7.0,0.9560279898886928,1.0,https://openreview.net/forum?id=pASJxzMJb7,https://www.semanticscholar.org/search?q=Zipfian+Whitening
46,language modeling / LLMs,3,RwBObRsIzC,2024,Zero-Shot Tokenizer Transfer,Accept (poster),6.666666666666667,0.6750190739733303,1.0,https://openreview.net/forum?id=RwBObRsIzC,https://www.semanticscholar.org/search?q=Zero-Shot+Tokenizer+Transfer
46,language modeling / LLMs,4,CEk6JK71Mb,2023,Meet in the Middle: A New Pre-training Paradigm,Accept (poster),6.6,0.5903813178344521,1.0,https://openreview.net/forum?id=CEk6JK71Mb,https://www.semanticscholar.org/search?q=Meet+in+the+Middle%3A+A+New+Pre-training+Paradigm
46,language modeling / LLMs,5,KEe4IUp20I,2024,SpaceByte: Towards Deleting Tokenization from Large Language Modeling,Accept (poster),6.5,0.5345146160156489,1.0,https://openreview.net/forum?id=KEe4IUp20I,https://www.semanticscholar.org/search?q=SpaceByte%3A+Towards+Deleting+Tokenization+from+Large+Language+Modeling
47,quantum / classical learning,1,WTLvXdzhmP,2024,Statistical Estimation in the Spiked Tensor Model via the Quantum Approximate Optimization Algorithm,Accept (spotlight),7.2,1.1246333394379104,1.0,https://openreview.net/forum?id=WTLvXdzhmP,https://www.semanticscholar.org/search?q=Statistical+Estimation+in+the+Spiked+Tensor+Model+via+the+Quantum+Approximate+Optimization+Algorithm
47,quantum / classical learning,2,XCkII8nCt3,2024,Non-asymptotic Approximation Error Bounds of Parameterized Quantum Circuits,Accept (spotlight),7.0,0.9560279898886928,1.0,https://openreview.net/forum?id=XCkII8nCt3,https://www.semanticscholar.org/search?q=Non-asymptotic+Approximation+Error+Bounds+of+Parameterized+Quantum+Circuits
47,quantum / classical learning,3,6gcY0MGNhj,2023,Statistical Analysis of Quantum State Learning Process in Quantum Neural Networks,Accept (poster),6.8,0.7579025687345609,1.0,https://openreview.net/forum?id=6gcY0MGNhj,https://www.semanticscholar.org/search?q=Statistical+Analysis+of+Quantum+State+Learning+Process+in+Quantum+Neural+Networks
47,quantum / classical learning,4,4aIpgq1nuI,2023,What Makes Data Suitable for a Locally Connected Neural Network? A Necessary and Sufficient Condition Based on Quantum Entanglement.,Accept (spotlight),6.6,0.5903813178344521,1.0,https://openreview.net/forum?id=4aIpgq1nuI,https://www.semanticscholar.org/search?q=What+Makes+Data+Suitable+for+a+Locally+Connected+Neural+Network%3F+A+Necessary+and+Sufficient+Condition+Based+on+Quantum+Entanglement.
47,quantum / classical learning,5,IKQOS8rqwr,2023,QuACK: Accelerating Gradient-Based Quantum Optimization with Koopman Operator Learning,Accept (spotlight),6.5,0.5066206923843978,1.0,https://openreview.net/forum?id=IKQOS8rqwr,https://www.semanticscholar.org/search?q=QuACK%3A+Accelerating+Gradient-Based+Quantum+Optimization+with+Koopman+Operator+Learning
48,pruning / sparsity / compression,1,Llu9nJal7b,2024,MaskLLM: Learnable Semi-Structured Sparsity for Large Language Models,Accept (spotlight),7.5,1.3775413637617366,1.0,https://openreview.net/forum?id=Llu9nJal7b,https://www.semanticscholar.org/search?q=MaskLLM%3A+Learnable+Semi-Structured+Sparsity+for+Large+Language+Models
48,pruning / sparsity / compression,2,9U0nLnNMJ7,2024,Compact Language Models via Pruning and Knowledge Distillation,Accept (poster),7.0,0.9560279898886929,1.0,https://openreview.net/forum?id=9U0nLnNMJ7,https://www.semanticscholar.org/search?q=Compact+Language+Models+via+Pruning+and+Knowledge+Distillation
48,pruning / sparsity / compression,3,RwK0tgfptL,2024,Shaving Weights with Occam's Razor: Bayesian Sparsification for Neural Networks using the Marginal Likelihood,Accept (poster),6.5,0.5345146160156489,1.0,https://openreview.net/forum?id=RwK0tgfptL,https://www.semanticscholar.org/search?q=Shaving+Weights+with+Occam%27s+Razor%3A+Bayesian+Sparsification+for+Neural+Networks+using+the+Marginal+Likelihood
48,pruning / sparsity / compression,4,ktpG37Dzh5,2024,BMRS: Bayesian Model Reduction for Structured Pruning,Accept (spotlight),6.333333333333333,0.39401015805796763,1.0,https://openreview.net/forum?id=ktpG37Dzh5,https://www.semanticscholar.org/search?q=BMRS%3A+Bayesian+Model+Reduction+for+Structured+Pruning
48,pruning / sparsity / compression,5,Jup0qZxH7U,2024,Adaptive Layer Sparsity for Large Language Models via Activation Correlation Assessment,Accept (poster),6.25,0.323757929079127,1.0,https://openreview.net/forum?id=Jup0qZxH7U,https://www.semanticscholar.org/search?q=Adaptive+Layer+Sparsity+for+Large+Language+Models+via+Activation+Correlation+Assessment
49,hallucination in LVLMs,1,NrwASKGm7A,2024,ANAH-v2: Scaling Analytical Hallucination Annotation of Large Language Models,Accept (poster),6.25,0.323757929079127,1.0,https://openreview.net/forum?id=NrwASKGm7A,https://www.semanticscholar.org/search?q=ANAH-v2%3A+Scaling+Analytical+Hallucination+Annotation+of+Large+Language+Models
49,hallucination in LVLMs,2,9GhSOp1LYH,2024,Leveraging Hallucinations to Reduce Manual Prompt Dependency in Promptable Segmentation,Accept (poster),6.25,0.32375792907912704,1.0,https://openreview.net/forum?id=9GhSOp1LYH,https://www.semanticscholar.org/search?q=Leveraging+Hallucinations+to+Reduce+Manual+Prompt+Dependency+in+Promptable+Segmentation
49,hallucination in LVLMs,3,KNrwaFEi1u,2024,Multi-Object Hallucination in Vision Language Models,Accept (poster),6.0,0.11300124214260511,1.0,https://openreview.net/forum?id=KNrwaFEi1u,https://www.semanticscholar.org/search?q=Multi-Object+Hallucination+in+Vision+Language+Models
49,hallucination in LVLMs,4,yQL5tutdaH,2024,"Toward a Stable, Fair, and Comprehensive Evaluation of Object Hallucination in Large Vision-Language Models",Accept (poster),6.0,0.1130012421426051,1.0,https://openreview.net/forum?id=yQL5tutdaH,https://www.semanticscholar.org/search?q=Toward+a+Stable%2C+Fair%2C+and+Comprehensive+Evaluation+of+Object+Hallucination+in+Large+Vision-Language+Models
49,hallucination in LVLMs,5,SF2GlFhVsS,2024,Alleviating Hallucinations in Large Vision-Language Models through Hallucination-Induced Optimization,Accept (poster),5.75,-0.09775544479391676,1.0,https://openreview.net/forum?id=SF2GlFhVsS,https://www.semanticscholar.org/search?q=Alleviating+Hallucinations+in+Large+Vision-Language+Models+through+Hallucination-Induced+Optimization
50,model quantization / low-bit inference,1,mp8u2Pcmqz,2024,DuQuant: Distributing Outliers via Dual Transformation Makes Stronger Quantized LLMs,Accept (oral),7.6,1.4618440385363454,1.0,https://openreview.net/forum?id=mp8u2Pcmqz,https://www.semanticscholar.org/search?q=DuQuant%3A+Distributing+Outliers+via+Dual+Transformation+Makes+Stronger+Quantized+LLMs
50,model quantization / low-bit inference,2,EfpZNpkrm2,2024,QuanTA: Efficient High-Rank Fine-Tuning of LLMs with Quantum-Informed Tensor Adaptation,Accept (poster),7.25,1.1667846768252146,1.0,https://openreview.net/forum?id=EfpZNpkrm2,https://www.semanticscholar.org/search?q=QuanTA%3A+Efficient+High-Rank+Fine-Tuning+of+LLMs+with+Quantum-Informed+Tensor+Adaptation
50,model quantization / low-bit inference,3,dfqsW38v1X,2024,QuaRot: Outlier-Free 4-Bit Inference in Rotated LLMs,Accept (poster),6.75,0.7452713029521708,1.0,https://openreview.net/forum?id=dfqsW38v1X,https://www.semanticscholar.org/search?q=QuaRot%3A+Outlier-Free+4-Bit+Inference+in+Rotated+LLMs
50,model quantization / low-bit inference,4,UARTFgkTqW,2024,MagR: Weight Magnitude Reduction for Enhancing Post-Training Quantization,Accept (poster),6.5,0.5345146160156489,1.0,https://openreview.net/forum?id=UARTFgkTqW,https://www.semanticscholar.org/search?q=MagR%3A+Weight+Magnitude+Reduction+for+Enhancing+Post-Training+Quantization
50,model quantization / low-bit inference,5,xrk9g5vcXR,2023,QuIP: 2-Bit Quantization of Large Language Models With Guarantees,Accept (spotlight),6.5,0.5066206923843978,1.0,https://openreview.net/forum?id=xrk9g5vcXR,https://www.semanticscholar.org/search?q=QuIP%3A+2-Bit+Quantization+of+Large+Language+Models+With+Guarantees
51,Bayesian inference,1,9KtX12YmA7,2023,The Behavior and Convergence of Local Bayesian Optimization,Accept (spotlight),7.5,1.3442269468849415,1.0,https://openreview.net/forum?id=9KtX12YmA7,https://www.semanticscholar.org/search?q=The+Behavior+and+Convergence+of+Local+Bayesian+Optimization
